country,variable,percentile,year,value,age,pop,country_code,country_name
EG,sptincj992,p90p100,2016,0.4927,992,j,EG,Egypt
EG,sptincj992,p90p100,2017,0.4873,992,j,EG,Egypt
EG,sptincj992,p90p100,2018,0.4881,992,j,EG,Egypt
EG,sptincj992,p90p100,2019,0.4889,992,j,EG,Egypt
EG,sptincj992,p90p100,2020,0.4784,992,j,EG,Egypt
EG,sptincj992,p90p100,2021,0.4784,992,j,EG,Egypt
EG,sptincj992,p90p100,2022,0.4784,992,j,EG,Egypt
EG,sptincj992,p90p100,2023,0.4784,992,j,EG,Egypt
FR,sptincj992,p90p100,1820,0.5997,992,j,FR,France
FR,sptincj992,p90p100,1850,0.6058,992,j,FR,France
FR,sptincj992,p90p100,1880,0.5932000000000001,992,j,FR,France
FR,sptincj992,p90p100,1900,0.5003000000000001,992,j,FR,France
FR,sptincj992,p90p100,1910,0.5168,992,j,FR,France
FR,sptincj992,p90p100,1915,0.4851,992,j,FR,France
FR,sptincj992,p90p100,1916,0.5046,992,j,FR,France
FR,sptincj992,p90p100,1917,0.5031,992,j,FR,France
FR,sptincj992,p90p100,1918,0.4742,992,j,FR,France
FR,sptincj992,p90p100,1919,0.4831,992,j,FR,France
FR,sptincj992,p90p100,1920,0.4731,992,j,FR,France
FR,sptincj992,p90p100,1921,0.4618,992,j,FR,France
FR,sptincj992,p90p100,1922,0.477,992,j,FR,France
FR,sptincj992,p90p100,1923,0.4953,992,j,FR,France
FR,sptincj992,p90p100,1924,0.4779,992,j,FR,France
FR,sptincj992,p90p100,1925,0.4709,992,j,FR,France
FR,sptincj992,p90p100,1926,0.4548,992,j,FR,France
FR,sptincj992,p90p100,1927,0.4679,992,j,FR,France
FR,sptincj992,p90p100,1928,0.4669,992,j,FR,France
FR,sptincj992,p90p100,1929,0.4527,992,j,FR,France
FR,sptincj992,p90p100,1930,0.4299,992,j,FR,France
FR,sptincj992,p90p100,1931,0.4264,992,j,FR,France
FR,sptincj992,p90p100,1932,0.4481,992,j,FR,France
FR,sptincj992,p90p100,1933,0.4666,992,j,FR,France
FR,sptincj992,p90p100,1934,0.4728,992,j,FR,France
FR,sptincj992,p90p100,1935,0.4831,992,j,FR,France
FR,sptincj992,p90p100,1936,0.4569,992,j,FR,France
FR,sptincj992,p90p100,1937,0.4499,992,j,FR,France
FR,sptincj992,p90p100,1938,0.4374,992,j,FR,France
FR,sptincj992,p90p100,1939,0.4118,992,j,FR,France
FR,sptincj992,p90p100,1940,0.4223,992,j,FR,France
FR,sptincj992,p90p100,1941,0.4101,992,j,FR,France
